total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
5,1.0605263157894738,1.3231578947368423,4,-0.23099999999999998,-0.118,66,-0.26163846254348755,1.2385752201080322,-0.14586539566516876,-0.17998935282230377,2.157261848449707,x,0.001
5,1.0605263157894738,1.3231578947368423,5,-0.118,-0.0050000000000000044,55,2.378885269165039,12.505302429199219,-0.23599353432655334,-0.06282369792461395,1.867588758468628,x,0.001
5,1.0605263157894738,1.3231578947368423,7,0.095,0.19,40,-0.8752641081809998,1.767274260520935,-0.10538686811923981,0.14619825780391693,1.6738981008529663,x,0.001
5,1.0605263157894738,1.3231578947368423,8,0.19,0.28500000000000003,42,-0.3963574171066284,1.2703906297683716,0.035478830337524414,0.22473570704460144,1.3716542720794678,x,0.001
6,1.3231578947368423,1.5857894736842106,1,-0.57,-0.45699999999999996,7,0.06479408591985703,0.014199540950357914,-0.523305356502533,-0.47430849075317383,1.5813500881195068,x,0.001
6,1.3231578947368423,1.5857894736842106,2,-0.45699999999999996,-0.344,69,0.14195869863033295,0.06469299644231796,-0.5160006284713745,-0.39288806915283203,2.2567389011383057,x,0.001
6,1.3231578947368423,1.5857894736842106,3,-0.344,-0.23099999999999998,63,0.10644016414880753,0.4825068712234497,-0.34303709864616394,-0.2931361198425293,2.66436505317688,x,0.001
6,1.3231578947368423,1.5857894736842106,4,-0.23099999999999998,-0.118,49,0.05201355740427971,1.0824263095855713,-0.22149556875228882,-0.18141144514083862,2.49006986618042,x,0.001
6,1.3231578947368423,1.5857894736842106,5,-0.118,-0.0050000000000000044,33,0.9866475462913513,8.438403129577637,-0.20510093867778778,-0.06526647508144379,2.333369016647339,x,0.001
6,1.3231578947368423,1.5857894736842106,7,0.095,0.19,32,-1.2552300691604614,1.5503696203231812,-0.17998459935188293,0.1477295309305191,1.801988124847412,x,0.001
6,1.3231578947368423,1.5857894736842106,8,0.19,0.28500000000000003,21,-0.5009148120880127,1.2193461656570435,0.006696946453303099,0.21505692601203918,1.5729421377182007,x,0.001
7,1.5857894736842106,1.848421052631579,2,-0.45699999999999996,-0.344,51,0.13023369014263153,0.04427676647901535,-0.5235404372215271,-0.3940701484680176,2.539299488067627,x,0.001
7,1.5857894736842106,1.848421052631579,3,-0.344,-0.23099999999999998,49,0.177595853805542,0.29971009492874146,-0.40034011006355286,-0.2906133532524109,3.0146236419677734,x,0.001
7,1.5857894736842106,1.848421052631579,4,-0.23099999999999998,-0.118,37,0.2677966058254242,0.8522491455078125,-0.2825160324573517,-0.17800301313400269,2.8346595764160156,x,0.001
7,1.5857894736842106,1.848421052631579,5,-0.118,-0.0050000000000000044,26,1.3601577281951904,8.75687026977539,-0.25952160358428955,-0.061649687588214874,2.5651206970214844,x,0.001
7,1.5857894736842106,1.848421052631579,7,0.095,0.19,23,-1.4594142436981201,1.4252731800079346,-0.23264120519161224,0.14672502875328064,1.9323714971542358,x,0.001
7,1.5857894736842106,1.848421052631579,8,0.19,0.28500000000000003,7,-0.5559607148170471,1.0070366859436035,-0.011309849098324776,0.2108139842748642,1.860122561454773,x,0.001
8,1.848421052631579,2.1110526315789473,2,-0.45699999999999996,-0.344,41,0.12657271325588226,0.04677363485097885,-0.5284884572029114,-0.39139845967292786,2.743443250656128,x,0.001
8,1.848421052631579,2.1110526315789473,3,-0.344,-0.23099999999999998,40,0.1702796220779419,0.3127932846546173,-0.40350341796875,-0.2914547026157379,3.2922325134277344,x,0.001
8,1.848421052631579,2.1110526315789473,4,-0.23099999999999998,-0.118,32,0.3740147650241852,0.7544451951980591,-0.31767815351486206,-0.17628732323646545,3.015665292739868,x,0.001
8,1.848421052631579,2.1110526315789473,5,-0.118,-0.0050000000000000044,22,0.9315299987792969,4.684093952178955,-0.22102974355220795,-0.05976691469550133,2.720270872116089,x,0.001
8,1.848421052631579,2.1110526315789473,7,0.095,0.19,14,-2.0340464115142822,1.327091932296753,-0.36982664465904236,0.13601131737232208,2.049037218093872,x,0.001
9,2.1110526315789473,2.373684210526316,2,-0.45699999999999996,-0.344,33,0.12516547739505768,0.045247919857501984,-0.5353628993034363,-0.3903868794441223,2.931530714035034,x,0.001
9,2.1110526315789473,2.373684210526316,3,-0.344,-0.23099999999999998,36,0.17790763080120087,0.2522572875022888,-0.417946457862854,-0.2922079265117645,3.4387731552124023,x,0.001
9,2.1110526315789473,2.373684210526316,4,-0.23099999999999998,-0.118,26,0.32259929180145264,0.6922376751899719,-0.32242488861083984,-0.17718985676765442,3.2597856521606445,x,0.001
9,2.1110526315789473,2.373684210526316,5,-0.118,-0.0050000000000000044,19,0.8670989871025085,4.854211330413818,-0.22402973473072052,-0.0600532665848732,2.834397554397583,x,0.001
10,2.373684210526316,2.6363157894736844,2,-0.45699999999999996,-0.344,26,0.12502031028270721,0.044579342007637024,-0.5397059917449951,-0.3869152367115021,3.118255376815796,x,0.001
10,2.373684210526316,2.6363157894736844,3,-0.344,-0.23099999999999998,33,0.1814393252134323,0.25228795409202576,-0.4298362135887146,-0.29418492317199707,3.549334764480591,x,0.001
10,2.373684210526316,2.6363157894736844,4,-0.23099999999999998,-0.118,24,0.2686186134815216,0.6992197036743164,-0.30232563614845276,-0.17520219087600708,3.345318555831909,x,0.001
10,2.373684210526316,2.6363157894736844,5,-0.118,-0.0050000000000000044,16,0.8721060752868652,5.015933036804199,-0.22536224126815796,-0.0597657784819603,2.9470772743225098,x,0.001
11,2.6363157894736844,2.8989473684210525,2,-0.45699999999999996,-0.344,21,0.12255233526229858,0.039507925510406494,-0.5373344421386719,-0.38283106684684753,3.277965784072876,x,0.001
