total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
0,0.0,0.01,1,-0.57,-0.45699999999999996,1385,-0.24639257788658142,1.1644315719604492,-0.4675045311450958,-0.5041803121566772,0.1516299843788147,x,1.9
0,0.0,0.01,2,-0.45699999999999996,-0.344,46404,0.45600926876068115,6.259298324584961,-0.3728577792644501,-0.37663736939430237,0.08334660530090332,x,1.9
0,0.0,0.01,3,-0.344,-0.23099999999999998,21892,0.4242945909500122,2.1629369258880615,-0.2715438902378082,-0.28815481066703796,0.2914896011352539,x,1.9
0,0.0,0.01,4,-0.23099999999999998,-0.118,25267,0.740456223487854,4.062880039215088,-0.1674252599477768,-0.17445820569992065,0.23939412832260132,x,1.9
0,0.0,0.01,5,-0.118,-0.0050000000000000044,23758,-0.17763356864452362,23.801176071166992,-0.04061727225780487,-0.06266063451766968,0.17539896070957184,x,1.9
0,0.0,0.01,7,0.095,0.19,18100,0.13520686328411102,4.941803455352783,0.1593448519706726,0.14257681369781494,0.1905326098203659,x,1.9
0,0.0,0.01,8,0.19,0.28500000000000003,17667,0.4384807348251343,2.380633592605591,0.2513989210128784,0.23735839128494263,0.19824251532554626,x,1.9
0,0.0,0.01,9,0.28500000000000003,0.38,21881,-0.019526351243257523,1.9608514308929443,0.3439520299434662,0.33705607056617737,0.14012141525745392,x,1.9
0,0.0,0.01,10,0.38,0.475,4151,-0.7907170057296753,2.2131550312042236,0.40343719720840454,0.40296709537506104,0.23353110253810883,x,1.9
0,0.0,0.01,11,0.475,0.57,716,0.18264038860797882,0.4009858965873718,0.5125716328620911,0.50840824842453,0.19027285277843475,x,1.9
1,0.01,0.27263157894736845,1,-0.57,-0.45699999999999996,1385,-0.24639257788658142,1.1644315719604492,-0.4675045311450958,-0.5041803121566772,0.1516299843788147,x,1.9
1,0.01,0.27263157894736845,2,-0.45699999999999996,-0.344,19331,0.181115061044693,4.281702041625977,-0.3635323941707611,-0.3740531802177429,0.19307993352413177,x,1.9
1,0.01,0.27263157894736845,3,-0.344,-0.23099999999999998,21820,0.42574602365493774,2.1650614738464355,-0.27133896946907043,-0.2880057394504547,0.2924201190471649,x,1.9
1,0.01,0.27263157894736845,4,-0.23099999999999998,-0.118,25158,0.7183458805084229,4.060527801513672,-0.16753210127353668,-0.17462606728076935,0.24038881063461304,x,1.9
