total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
16,0.39473684210526316,0.42105263157894735,12,0.57,inf,53,-0.095013327896595,0.054670244455337524,0.5236628651618958,0.5812438130378723,1.4291008710861206,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,1,-0.57,-0.45699999999999996,298,-0.0821097269654274,0.11894408613443375,-0.43752244114875793,-0.48494964838027954,1.4837660789489746,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,2,-0.45699999999999996,-0.344,10891,0.001953899161890149,0.5558907985687256,-0.3263782560825348,-0.3702564835548401,1.4996864795684814,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,3,-0.344,-0.23099999999999998,25241,0.05112135782837868,0.4948235750198364,-0.2676751911640167,-0.2891913652420044,2.081517219543457,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,4,-0.23099999999999998,-0.118,27341,0.1796330213546753,1.141810655593872,-0.17393144965171814,-0.176145538687706,1.9242963790893555,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,5,-0.118,-0.0050000000000000044,19638,0.17678052186965942,13.812881469726562,-0.05376172065734863,-0.06257432699203491,1.7164826393127441,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,7,0.095,0.19,15512,0.4938134551048279,1.2542288303375244,0.22469688951969147,0.14283645153045654,1.639159917831421,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,8,0.19,0.28500000000000003,13040,0.12139863520860672,0.3797694444656372,0.2827712595462799,0.23472550511360168,2.081899404525757,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,9,0.28500000000000003,0.38,6587,0.06271136552095413,0.2072286456823349,0.3468530774116516,0.3187221884727478,1.8770815134048462,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,10,0.38,0.475,1156,0.05063323676586151,0.13221138715744019,0.45762497186660767,0.4171047806739807,2.36934494972229,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,11,0.475,0.57,188,-0.0022541037760674953,0.050088319927453995,0.5155012011528015,0.5129696130752563,2.1646950244903564,x,1.8_1.9_2.0_2.1_2.2
17,0.42105263157894735,0.4473684210526315,12,0.57,inf,52,-0.09320563822984695,0.05283406004309654,0.5236634612083435,0.5813774466514587,1.4486162662506104,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,1,-0.57,-0.45699999999999996,285,-0.08622530102729797,0.11812775582075119,-0.4349209666252136,-0.4845169186592102,1.5315732955932617,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,2,-0.45699999999999996,-0.344,10418,0.0008111600764095783,0.5452187657356262,-0.3249135911464691,-0.3702622950077057,1.5480808019638062,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,3,-0.344,-0.23099999999999998,24466,0.0442936047911644,0.4726395308971405,-0.26581424474716187,-0.2894405424594879,2.133690118789673,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,4,-0.23099999999999998,-0.118,25334,0.14157117903232574,1.0453722476959229,-0.16803084313869476,-0.17636045813560486,2.042330503463745,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,5,-0.118,-0.0050000000000000044,18082,-0.050342947244644165,12.045966148376465,-0.04312223196029663,-0.0631258636713028,1.8268868923187256,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,7,0.095,0.19,14860,0.480374276638031,1.2144063711166382,0.2251306027173996,0.14278525114059448,1.6920347213745117,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,8,0.19,0.28500000000000003,12693,0.12168039381504059,0.36279746890068054,0.2835403084754944,0.23471882939338684,2.126955509185791,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,9,0.28500000000000003,0.38,6310,0.060163434594869614,0.1953483670949936,0.347200870513916,0.3184501528739929,1.9404430389404297,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,10,0.38,0.475,1127,0.049085598438978195,0.12959998846054077,0.45747435092926025,0.41671061515808105,2.419163703918457,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,11,0.475,0.57,174,-0.0005968092009425163,0.04340580105781555,0.5157544612884521,0.512291669845581,2.3037357330322266,x,1.8_1.9_2.0_2.1_2.2
18,0.4473684210526315,0.47368421052631576,12,0.57,inf,52,-0.09320563822984695,0.05283406004309654,0.5236634612083435,0.5813774466514587,1.4486162662506104,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,1,-0.57,-0.45699999999999996,274,-0.09154640138149261,0.11670840531587601,-0.4323195815086365,-0.48427510261535645,1.5744857788085938,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,2,-0.45699999999999996,-0.344,10012,-0.00021300758817233145,0.5283728241920471,-0.32382526993751526,-0.37030741572380066,1.5921943187713623,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,3,-0.344,-0.23099999999999998,23727,0.03822900354862213,0.4563307762145996,-0.2639709711074829,-0.2896888554096222,2.1858019828796387,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,4,-0.23099999999999998,-0.118,23661,0.12051299214363098,0.9864526391029358,-0.16321541368961334,-0.17634838819503784,2.154231548309326,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,5,-0.118,-0.0050000000000000044,16842,-0.17867371439933777,10.739217758178711,-0.03548017516732216,-0.06344476342201233,1.927482008934021,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,7,0.095,0.19,14243,0.4701465666294098,1.1632379293441772,0.2262154221534729,0.14281173050403595,1.7454010248184204,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,8,0.19,0.28500000000000003,12338,0.12278680503368378,0.3471660017967224,0.2845163643360138,0.23469796776771545,2.17488956451416,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,9,0.28500000000000003,0.38,6070,0.05854117497801781,0.18669535219669342,0.3477080166339874,0.3182116150856018,1.9989681243896484,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,10,0.38,0.475,1101,0.047911323606967926,0.1260848045349121,0.45756205916404724,0.4165475070476532,2.4653754234313965,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,11,0.475,0.57,170,-0.0005284512881189585,0.03695238009095192,0.5161553621292114,0.5123892426490784,2.3470041751861572,x,1.8_1.9_2.0_2.1_2.2
19,0.47368421052631576,0.5,12,0.57,inf,51,-0.09175863116979599,0.0505693182349205,0.5238062739372253,0.5815622210502625,1.468237042427063,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,1,-0.57,-0.45699999999999996,260,-0.09958234429359436,0.11312651634216309,-0.42885127663612366,-0.4842839539051056,1.6329907178878784,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,2,-0.45699999999999996,-0.344,9642,-0.00046191769069992006,0.5123118758201599,-0.3230898082256317,-0.37032586336135864,1.634623408317566,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,3,-0.344,-0.23099999999999998,23028,0.03298337012529373,0.4457366168498993,-0.2622297704219818,-0.28981828689575195,2.23738956451416,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,4,-0.23099999999999998,-0.118,22439,0.110333651304245,0.9563316702842712,-0.1604587882757187,-0.1764311045408249,2.245082139968872,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,5,-0.118,-0.0050000000000000044,15790,-0.26729610562324524,9.471370697021484,-0.02889406681060791,-0.06357792764902115,2.0234222412109375,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,7,0.095,0.19,13688,0.46053946018218994,1.1337018013000488,0.22699235379695892,0.14283142983913422,1.7964434623718262,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,8,0.19,0.28500000000000003,12047,0.1224442645907402,0.3323139250278473,0.28524675965309143,0.2347286343574524,2.2156760692596436,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,9,0.28500000000000003,0.38,5889,0.05630926415324211,0.17840424180030823,0.34782159328460693,0.3181038796901703,2.045475721359253,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,10,0.38,0.475,1069,0.045249130576848984,0.12002026289701462,0.45749422907829285,0.41648972034454346,2.5247044563293457,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,11,0.475,0.57,166,-8.277007873402908e-05,0.036522313952445984,0.516977071762085,0.5130608081817627,2.39193058013916,x,1.8_1.9_2.0_2.1_2.2
20,0.5,inf,12,0.57,inf,51,-0.09175863116979599,0.0505693182349205,0.5238062739372253,0.5815622210502625,1.468237042427063,x,1.8_1.9_2.0_2.1_2.2
0,0.0,0.0,0,-inf,-0.52,1951,0.012370480224490166,0.3284030854701996,-0.5616682767868042,-0.5597100257873535,0.3020595908164978,y,1.8_1.9_2.0_2.1_2.2
0,0.0,0.0,1,-0.52,-0.4146,3045,0.2427753359079361,0.37646809220314026,-0.4834611415863037,-0.4675024747848511,0.4954976439476013,y,1.8_1.9_2.0_2.1_2.2
0,0.0,0.0,2,-0.4146,-0.30920000000000003,35894,-0.3017169237136841,2.915891408920288,-0.3405439257621765,-0.3497346341609955,0.18353886902332306,y,1.8_1.9_2.0_2.1_2.2
0,0.0,0.0,3,-0.30920000000000003,-0.20379999999999998,75847,-0.08961744606494904,3.383043050765991,-0.2517196536064148,-0.25430920720100403,0.15188473463058472,y,1.8_1.9_2.0_2.1_2.2
0,0.0,0.0,4,-0.20379999999999998,-0.09839999999999999,85358,0.7806383967399597,4.987372875213623,-0.15585049986839294,-0.14938019216060638,0.19116249680519104,y,1.8_1.9_2.0_2.1_2.2
0,0.0,0.0,5,-0.09839999999999999,0.006999999999999999,208831,-0.9499327540397644,184.27171325683594,-0.0037425141781568527,-0.03302081301808357,0.24545586109161377,y,1.8_1.9_2.0_2.1_2.2
