total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
0,0.0,0.0,1,-0.57,-0.45699999999999996,1304,-0.11204956471920013,0.9035857319831848,-0.47811219096183777,-0.503204345703125,0.11107195168733597,x,1.8
0,0.0,0.0,2,-0.45699999999999996,-0.344,46906,0.516861081123352,9.951354026794434,-0.3741261661052704,-0.37749311327934265,0.06142660602927208,x,1.8
0,0.0,0.0,3,-0.344,-0.23099999999999998,22578,0.9368481636047363,2.39345121383667,-0.2797403037548065,-0.28678229451179504,0.14826281368732452,x,1.8
0,0.0,0.0,4,-0.23099999999999998,-0.118,22851,1.3667426109313965,4.5294623374938965,-0.1671486794948578,-0.17467831075191498,0.16475613415241241,x,1.8
0,0.0,0.0,5,-0.118,-0.0050000000000000044,23487,0.5282953977584839,24.9520263671875,-0.04986799135804176,-0.061388637870550156,0.14481006562709808,x,1.8
0,0.0,0.0,7,0.095,0.19,17772,-0.050713930279016495,5.7405877113342285,0.1520536243915558,0.14245794713497162,0.15489739179611206,x,1.8
0,0.0,0.0,8,0.19,0.28500000000000003,17055,0.646941602230072,2.841770648956299,0.24613389372825623,0.23734880983829498,0.15029138326644897,x,1.8
0,0.0,0.0,9,0.28500000000000003,0.38,24232,-0.02741336263716221,2.4056129455566406,0.34466642141342163,0.34138402342796326,0.05687224119901657,x,1.8
0,0.0,0.0,10,0.38,0.475,4062,-0.7846754789352417,2.1346230506896973,0.399416983127594,0.4024316072463989,0.051729362457990646,x,1.8
0,0.0,0.0,11,0.475,0.57,1036,0.1410403996706009,0.5863857865333557,0.5107699036598206,0.5096828937530518,0.1678813099861145,x,1.8
0,0.0,0.0,12,0.57,inf,55,-0.09900110960006714,0.06095001474022865,0.5235771536827087,0.5808950066566467,1.389776349067688,x,1.8
1,0.0,0.02631578947368421,1,-0.57,-0.45699999999999996,1304,-0.11204956471920013,0.9035857319831848,-0.47811219096183777,-0.503204345703125,0.11107195168733597,x,1.8
1,0.0,0.02631578947368421,2,-0.45699999999999996,-0.344,46906,0.516861081123352,9.951354026794434,-0.3741261661052704,-0.37749311327934265,0.06142660602927208,x,1.8
1,0.0,0.02631578947368421,3,-0.344,-0.23099999999999998,22578,0.9368481636047363,2.39345121383667,-0.2797403037548065,-0.28678229451179504,0.14826281368732452,x,1.8
1,0.0,0.02631578947368421,4,-0.23099999999999998,-0.118,22851,1.3667426109313965,4.5294623374938965,-0.1671486794948578,-0.17467831075191498,0.16475613415241241,x,1.8
1,0.0,0.02631578947368421,5,-0.118,-0.0050000000000000044,23487,0.5282953977584839,24.9520263671875,-0.04986799135804176,-0.061388637870550156,0.14481006562709808,x,1.8
1,0.0,0.02631578947368421,7,0.095,0.19,17772,-0.050713930279016495,5.7405877113342285,0.1520536243915558,0.14245794713497162,0.15489739179611206,x,1.8
1,0.0,0.02631578947368421,8,0.19,0.28500000000000003,17055,0.646941602230072,2.841770648956299,0.24613389372825623,0.23734880983829498,0.15029138326644897,x,1.8
1,0.0,0.02631578947368421,9,0.28500000000000003,0.38,24232,-0.02741336263716221,2.4056129455566406,0.34466642141342163,0.34138402342796326,0.05687224119901657,x,1.8
1,0.0,0.02631578947368421,10,0.38,0.475,4062,-0.7846754789352417,2.1346230506896973,0.399416983127594,0.4024316072463989,0.051729362457990646,x,1.8
1,0.0,0.02631578947368421,11,0.475,0.57,1036,0.1410403996706009,0.5863857865333557,0.5107699036598206,0.5096828937530518,0.1678813099861145,x,1.8
1,0.0,0.02631578947368421,12,0.57,inf,55,-0.09900110960006714,0.06095001474022865,0.5235771536827087,0.5808950066566467,1.389776349067688,x,1.8
2,0.02631578947368421,0.05263157894736842,1,-0.57,-0.45699999999999996,820,-0.12936124205589294,0.8967478275299072,-0.46345254778862,-0.502805769443512,0.16533787548542023,x,1.8
2,0.02631578947368421,0.05263157894736842,2,-0.45699999999999996,-0.344,9003,0.10569146275520325,2.927276849746704,-0.3547605276107788,-0.37613415718078613,0.2929694652557373,x,1.8
2,0.02631578947368421,0.05263157894736842,3,-0.344,-0.23099999999999998,12157,0.4590800702571869,1.8953642845153809,-0.2685006558895111,-0.2879369556903839,0.2626974284648895,x,1.8
2,0.02631578947368421,0.05263157894736842,4,-0.23099999999999998,-0.118,10072,0.6107788681983948,2.9351682662963867,-0.15174566209316254,-0.17595402896404266,0.3540809452533722,x,1.8
2,0.02631578947368421,0.05263157894736842,5,-0.118,-0.0050000000000000044,9975,-1.468828797340393,18.687503814697266,-0.03209676221013069,-0.06083353981375694,0.3191847801208496,x,1.8
2,0.02631578947368421,0.05263157894736842,7,0.095,0.19,7985,0.5156326293945312,4.753484725952148,0.1646374613046646,0.14358161389827728,0.3267243504524231,x,1.8
2,0.02631578947368421,0.05263157894736842,8,0.19,0.28500000000000003,7521,0.6855061650276184,2.647329092025757,0.25230664014816284,0.23689281940460205,0.3227595090866089,x,1.8
2,0.02631578947368421,0.05263157894736842,9,0.28500000000000003,0.38,6911,0.5049022436141968,1.7041388750076294,0.3356410264968872,0.32749322056770325,0.17242006957530975,x,1.8
2,0.02631578947368421,0.05263157894736842,10,0.38,0.475,792,-0.07291614264249802,1.4146673679351807,0.4212440848350525,0.42559972405433655,0.23275460302829742,x,1.8
2,0.02631578947368421,0.05263157894736842,11,0.475,0.57,688,0.050981875509023666,0.6418241262435913,0.5114398002624512,0.5109963417053223,0.2435741424560547,x,1.8
2,0.02631578947368421,0.05263157894736842,12,0.57,inf,55,-0.09900110960006714,0.06095001474022865,0.5235771536827087,0.5808950066566467,1.389776349067688,x,1.8
3,0.05263157894736842,0.07894736842105263,1,-0.57,-0.45699999999999996,448,-0.45909249782562256,1.0836411714553833,-0.42507272958755493,-0.49916931986808777,0.27147412300109863,x,1.8
3,0.05263157894736842,0.07894736842105263,2,-0.45699999999999996,-0.344,5207,0.0003324034623801708,1.8023792505264282,-0.34033194184303284,-0.37828266620635986,0.47947221994400024,x,1.8
3,0.05263157894736842,0.07894736842105263,3,-0.344,-0.23099999999999998,7440,0.3085117042064667,1.668221116065979,-0.25202125310897827,-0.28914663195610046,0.40512722730636597,x,1.8
3,0.05263157894736842,0.07894736842105263,4,-0.23099999999999998,-0.118,4651,0.3171188235282898,2.5604732036590576,-0.12014280259609222,-0.17855724692344666,0.7243564128875732,x,1.8
3,0.05263157894736842,0.07894736842105263,5,-0.118,-0.0050000000000000044,4326,-2.345641851425171,16.88115882873535,0.0039043170399963856,-0.06079447269439697,0.6903146505355835,x,1.8
3,0.05263157894736842,0.07894736842105263,7,0.095,0.19,3532,0.15561437606811523,3.0859148502349854,0.1902119219303131,0.14605176448822021,0.6920575499534607,x,1.8
3,0.05263157894736842,0.07894736842105263,8,0.19,0.28500000000000003,4134,-0.4152188003063202,1.7819528579711914,0.2481878399848938,0.23590713739395142,0.55580073595047,x,1.8
3,0.05263157894736842,0.07894736842105263,9,0.28500000000000003,0.38,3138,0.035247016698122025,1.368288516998291,0.33209317922592163,0.3278871476650238,0.3325614631175995,x,1.8
3,0.05263157894736842,0.07894736842105263,10,0.38,0.475,439,0.22851870954036713,0.6057723760604858,0.4259290397167206,0.4238097071647644,0.38994136452674866,x,1.8
3,0.05263157894736842,0.07894736842105263,11,0.475,0.57,407,0.018738314509391785,0.40539830923080444,0.5116258263587952,0.5127342343330383,0.38438042998313904,x,1.8
3,0.05263157894736842,0.07894736842105263,12,0.57,inf,55,-0.09900110960006714,0.06095001474022865,0.5235771536827087,0.5808950066566467,1.389776349067688,x,1.8
4,0.07894736842105263,0.10526315789473684,1,-0.57,-0.45699999999999996,359,-0.7069898843765259,1.0988328456878662,-0.4011637568473816,-0.4957957863807678,0.32339775562286377,x,1.8
4,0.07894736842105263,0.10526315789473684,2,-0.45699999999999996,-0.344,3735,-0.011461527086794376,1.409956455230713,-0.33017775416374207,-0.3811543881893158,0.6433238387107849,x,1.8
4,0.07894736842105263,0.10526315789473684,3,-0.344,-0.23099999999999998,4838,0.03400467336177826,1.338853359222412,-0.22674457728862762,-0.29221251606941223,0.587956428527832,x,1.8
4,0.07894736842105263,0.10526315789473684,4,-0.23099999999999998,-0.118,2858,-0.15599887073040009,2.2364084720611572,-0.07696737349033356,-0.17701487243175507,1.138806700706482,x,1.8
4,0.07894736842105263,0.10526315789473684,5,-0.118,-0.0050000000000000044,3245,-3.0422184467315674,15.191329956054688,0.026221441105008125,-0.058959003537893295,0.8994439244270325,x,1.8
4,0.07894736842105263,0.10526315789473684,7,0.095,0.19,2366,0.8582967519760132,2.266270399093628,0.21519246697425842,0.14398056268692017,1.0025691986083984,x,1.8
4,0.07894736842105263,0.10526315789473684,8,0.19,0.28500000000000003,2738,-0.07136368751525879,1.2289985418319702,0.2595387101173401,0.23427878320217133,0.8077828884124756,x,1.8
4,0.07894736842105263,0.10526315789473684,9,0.28500000000000003,0.38,2075,0.00921727903187275,1.0473846197128296,0.3339008092880249,0.32845306396484375,0.47079747915267944,x,1.8
4,0.07894736842105263,0.10526315789473684,10,0.38,0.475,324,0.14767985045909882,0.4159510135650635,0.4192923605442047,0.42067399621009827,0.5055133104324341,x,1.8
4,0.07894736842105263,0.10526315789473684,11,0.475,0.57,303,-0.006887475494295359,0.36329200863838196,0.5129079222679138,0.5150637626647949,0.4928998351097107,x,1.8
4,0.07894736842105263,0.10526315789473684,12,0.57,inf,55,-0.09900110960006714,0.06095001474022865,0.5235771536827087,0.5808950066566467,1.389776349067688,x,1.8
5,0.10526315789473684,0.13157894736842105,1,-0.57,-0.45699999999999996,337,-0.7587158679962158,1.099778652191162,-0.394369512796402,-0.49493861198425293,0.33850234746932983,x,1.8
5,0.10526315789473684,0.13157894736842105,2,-0.45699999999999996,-0.344,3027,-0.009644871577620506,1.3190182447433472,-0.32192087173461914,-0.38335466384887695,0.7726114392280579,x,1.8
5,0.10526315789473684,0.13157894736842105,3,-0.344,-0.23099999999999998,3473,-0.22928260266780853,1.1157783269882202,-0.1942959427833557,-0.2930670380592346,0.7840037941932678,x,1.8
5,0.10526315789473684,0.13157894736842105,4,-0.23099999999999998,-0.118,2315,-0.27413851022720337,1.8773667812347412,-0.05275213345885277,-0.17546723783016205,1.3848426342010498,x,1.8
5,0.10526315789473684,0.13157894736842105,5,-0.118,-0.0050000000000000044,2645,-3.483417272567749,15.057526588439941,0.044924356043338776,-0.05783950909972191,1.0821194648742676,x,1.8
5,0.10526315789473684,0.13157894736842105,7,0.095,0.19,1826,1.1858311891555786,1.8362900018692017,0.23869900405406952,0.1456332802772522,1.272031307220459,x,1.8
5,0.10526315789473684,0.13157894736842105,8,0.19,0.28500000000000003,2428,-0.01898406259715557,1.0305792093276978,0.26442548632621765,0.2344052642583847,0.8994293212890625,x,1.8
5,0.10526315789473684,0.13157894736842105,9,0.28500000000000003,0.38,1674,0.018018007278442383,0.8677476048469543,0.3342128396034241,0.3279288411140442,0.5618311762809753,x,1.8
5,0.10526315789473684,0.13157894736842105,10,0.38,0.475,296,0.12149018794298172,0.39998072385787964,0.4164845049381256,0.4197878837585449,0.5447385907173157,x,1.8
5,0.10526315789473684,0.13157894736842105,11,0.475,0.57,185,-0.05431731790304184,0.3296199440956116,0.5114571452140808,0.5172284841537476,0.7496829628944397,x,1.8
5,0.10526315789473684,0.13157894736842105,12,0.57,inf,55,-0.09900110960006714,0.06095001474022865,0.5235771536827087,0.5808950066566467,1.389776349067688,x,1.8
6,0.13157894736842105,0.15789473684210525,1,-0.57,-0.45699999999999996,302,-0.7063516974449158,1.1496530771255493,-0.39283064007759094,-0.4969508647918701,0.3638438284397125,x,1.8
6,0.13157894736842105,0.15789473684210525,2,-0.45699999999999996,-0.344,2635,0.0007327513885684311,1.195181965827942,-0.3164099454879761,-0.38502296805381775,0.8700929880142212,x,1.8
6,0.13157894736842105,0.15789473684210525,3,-0.344,-0.23099999999999998,2914,-0.2749703526496887,1.040201187133789,-0.1757415235042572,-0.29403287172317505,0.911895215511322,x,1.8
6,0.13157894736842105,0.15789473684210525,4,-0.23099999999999998,-0.118,1926,-0.39150625467300415,1.5078386068344116,-0.029631419107317924,-0.1760362982749939,1.6406137943267822,x,1.8
6,0.13157894736842105,0.15789473684210525,5,-0.118,-0.0050000000000000044,2131,-3.470913887023926,15.056711196899414,0.0648987665772438,-0.05722345784306526,1.3150349855422974,x,1.8
6,0.13157894736842105,0.15789473684210525,7,0.095,0.19,1525,1.3068549633026123,1.753753900527954,0.25529131293296814,0.14516697824001312,1.499979019165039,x,1.8
6,0.13157894736842105,0.15789473684210525,8,0.19,0.28500000000000003,2223,0.04466748982667923,0.9180722832679749,0.270158052444458,0.234996497631073,0.9714282155036926,x,1.8
6,0.13157894736842105,0.15789473684210525,9,0.28500000000000003,0.38,1441,0.04753875732421875,0.752493143081665,0.3355175256729126,0.3278055787086487,0.6337177753448486,x,1.8
6,0.13157894736842105,0.15789473684210525,10,0.38,0.475,278,0.11954840272665024,0.3928127586841583,0.4144412577152252,0.41831251978874207,0.5722648501396179,x,1.8
6,0.13157894736842105,0.15789473684210525,11,0.475,0.57,126,-0.03334952890872955,0.3107732832431793,0.517959713935852,0.5233554244041443,1.045926570892334,x,1.8
6,0.13157894736842105,0.15789473684210525,12,0.57,inf,55,-0.09900110960006714,0.06095001474022865,0.5235771536827087,0.5808950066566467,1.389776349067688,x,1.8
7,0.15789473684210525,0.18421052631578946,1,-0.57,-0.45699999999999996,243,-0.627494215965271,1.2708252668380737,-0.38458722829818726,-0.494425892829895,0.4170800447463989,x,1.8
7,0.15789473684210525,0.18421052631578946,2,-0.45699999999999996,-0.344,2369,0.00778247369453311,1.1087862253189087,-0.31194639205932617,-0.3866041898727417,0.9515314102172852,x,1.8
7,0.15789473684210525,0.18421052631578946,3,-0.344,-0.23099999999999998,2596,-0.31417950987815857,1.0175849199295044,-0.16238074004650116,-0.29531705379486084,1.0059586763381958,x,1.8
7,0.15789473684210525,0.18421052631578946,4,-0.23099999999999998,-0.118,1559,-0.558620274066925,1.4259127378463745,0.006479763891547918,-0.17621515691280365,1.9926748275756836,x,1.8
7,0.15789473684210525,0.18421052631578946,5,-0.118,-0.0050000000000000044,1840,-3.4720325469970703,15.373896598815918,0.08108555525541306,-0.05697915330529213,1.5002470016479492,x,1.8
7,0.15789473684210525,0.18421052631578946,7,0.095,0.19,1330,1.4032365083694458,1.7142071723937988,0.2689563035964966,0.14412657916545868,1.698726773262024,x,1.8
7,0.15789473684210525,0.18421052631578946,8,0.19,0.28500000000000003,1963,0.13249292969703674,0.7932817935943604,0.27790239453315735,0.23497897386550903,1.0808875560760498,x,1.8
7,0.15789473684210525,0.18421052631578946,9,0.28500000000000003,0.38,1289,0.05141270160675049,0.6900485157966614,0.33537429571151733,0.32763099670410156,0.6914917826652527,x,1.8
7,0.15789473684210525,0.18421052631578946,10,0.38,0.475,239,0.1089552566409111,0.37104806303977966,0.40656301379203796,0.4133576452732086,0.6418944597244263,x,1.8
