total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
19,0.47368421052631576,0.5,2,-0.45699999999999996,-0.344,3974,-0.00021201638446655124,0.3506137430667877,-0.34223347902297974,-0.3695189356803894,1.6316407918930054,x,2.0
19,0.47368421052631576,0.5,3,-0.344,-0.23099999999999998,6065,-0.022916162386536598,0.3430006504058838,-0.24532966315746307,-0.28951650857925415,3.2142434120178223,x,2.0
19,0.47368421052631576,0.5,4,-0.23099999999999998,-0.118,8875,0.1806192547082901,0.869133472442627,-0.15975885093212128,-0.1713493913412094,2.951059103012085,x,2.0
19,0.47368421052631576,0.5,5,-0.118,-0.0050000000000000044,6720,-0.8081814050674438,8.764945030212402,0.005078685935586691,-0.06712545454502106,1.8997533321380615,x,2.0
19,0.47368421052631576,0.5,7,0.095,0.19,4630,0.322771281003952,0.6324339509010315,0.2202041894197464,0.14119356870651245,1.7202496528625488,x,2.0
19,0.47368421052631576,0.5,8,0.19,0.28500000000000003,4036,0.08835000544786453,0.24963131546974182,0.2772757411003113,0.23568467795848846,2.0186707973480225,x,2.0
19,0.47368421052631576,0.5,9,0.28500000000000003,0.38,2328,0.045475903898477554,0.15017059445381165,0.34159064292907715,0.31873106956481934,1.9908182621002197,x,2.0
19,0.47368421052631576,0.5,10,0.38,0.475,450,0.04456353560090065,0.1459646224975586,0.44591471552848816,0.40480536222457886,1.8043533563613892,x,2.0
20,0.5,inf,1,-0.57,-0.45699999999999996,199,-0.133409321308136,0.07146280258893967,-0.42350584268569946,-0.48795637488365173,1.3763614892959595,x,2.0
20,0.5,inf,2,-0.45699999999999996,-0.344,3803,8.141575381159782e-05,0.34317171573638916,-0.34161725640296936,-0.36963585019111633,1.6831212043762207,x,2.0
20,0.5,inf,3,-0.344,-0.23099999999999998,5946,-0.025478163734078407,0.3368806838989258,-0.2441578358411789,-0.2895214855670929,3.268827438354492,x,2.0
20,0.5,inf,4,-0.23099999999999998,-0.118,8598,0.17066681385040283,0.8422031402587891,-0.15892459452152252,-0.17159968614578247,3.0304362773895264,x,2.0
20,0.5,inf,5,-0.118,-0.0050000000000000044,6450,-0.8492106795310974,7.925934314727783,0.007092632818967104,-0.06715899705886841,1.9588087797164917,x,2.0
20,0.5,inf,7,0.095,0.19,4480,0.3274504542350769,0.6162252426147461,0.22208763659000397,0.14120471477508545,1.7615790367126465,x,2.0
20,0.5,inf,8,0.19,0.28500000000000003,3942,0.08918888866901398,0.2338760793209076,0.2777622938156128,0.23560650646686554,2.055220603942871,x,2.0
20,0.5,inf,9,0.28500000000000003,0.38,2267,0.04441395401954651,0.14304755628108978,0.34187057614326477,0.31878232955932617,2.0312857627868652,x,2.0
20,0.5,inf,10,0.38,0.475,445,0.04407477751374245,0.1364608258008957,0.4456062316894531,0.4048915207386017,1.8192400932312012,x,2.0
0,0.0,0.0,0,-inf,-0.52,390,-0.05265504866838455,0.2594566345214844,-0.5600392818450928,-0.5627498030662537,0.06062092259526253,y,2.0
0,0.0,0.0,1,-0.52,-0.4146,583,0.24736978113651276,0.28374630212783813,-0.47321298718452454,-0.4650627076625824,0.13855552673339844,y,2.0
0,0.0,0.0,2,-0.4146,-0.30920000000000003,9082,-0.0598829947412014,1.3454318046569824,-0.34593966603279114,-0.3474216163158417,0.47255033254623413,y,2.0
0,0.0,0.0,3,-0.30920000000000003,-0.20379999999999998,21323,-0.01960473321378231,2.255523681640625,-0.2580620348453522,-0.2546565532684326,0.2772601246833801,y,2.0
0,0.0,0.0,4,-0.20379999999999998,-0.09839999999999999,22481,0.09026407450437546,2.9087653160095215,-0.14723388850688934,-0.15045204758644104,0.290133535861969,y,2.0
0,0.0,0.0,5,-0.09839999999999999,0.006999999999999999,22313,0.6080232858657837,70.72639465332031,-0.03387478366494179,-0.04594426229596138,0.32890942692756653,y,2.0
0,0.0,0.0,7,0.10700000000000001,0.2056,29165,1.3930909633636475,4.402940273284912,0.22275447845458984,0.15556448698043823,0.23972921073436737,y,2.0
0,0.0,0.0,8,0.2056,0.3042,26524,0.028314514085650444,1.750853419303894,0.2698468863964081,0.2577206492424011,0.29701659083366394,y,2.0
0,0.0,0.0,9,0.3042,0.40279999999999994,37799,-0.11316457390785217,1.2796097993850708,0.3341350555419922,0.33317288756370544,0.18776392936706543,y,2.0
0,0.0,0.0,10,0.40279999999999994,0.5014,5347,-0.14996983110904694,0.6877857446670532,0.4413889944553375,0.44251367449760437,0.24405185878276825,y,2.0
0,0.0,0.0,11,0.5014,0.6,96,0.05713457986712456,0.22105984389781952,0.5099123120307922,0.5054540634155273,0.26257193088531494,y,2.0
1,0.0,0.02631578947368421,0,-inf,-0.52,390,-0.05265504866838455,0.2594566345214844,-0.5600392818450928,-0.5627498030662537,0.06062092259526253,y,2.0
1,0.0,0.02631578947368421,1,-0.52,-0.4146,583,0.24736978113651276,0.28374630212783813,-0.47321298718452454,-0.4650627076625824,0.13855552673339844,y,2.0
1,0.0,0.02631578947368421,2,-0.4146,-0.30920000000000003,9082,-0.0598829947412014,1.3454318046569824,-0.34593966603279114,-0.3474216163158417,0.47255033254623413,y,2.0
1,0.0,0.02631578947368421,3,-0.30920000000000003,-0.20379999999999998,21323,-0.01960473321378231,2.255523681640625,-0.2580620348453522,-0.2546565532684326,0.2772601246833801,y,2.0
1,0.0,0.02631578947368421,4,-0.20379999999999998,-0.09839999999999999,22481,0.09026407450437546,2.9087653160095215,-0.14723388850688934,-0.15045204758644104,0.290133535861969,y,2.0
1,0.0,0.02631578947368421,5,-0.09839999999999999,0.006999999999999999,22313,0.6080232858657837,70.72639465332031,-0.03387478366494179,-0.04594426229596138,0.32890942692756653,y,2.0
1,0.0,0.02631578947368421,7,0.10700000000000001,0.2056,29165,1.3930909633636475,4.402940273284912,0.22275447845458984,0.15556448698043823,0.23972921073436737,y,2.0
1,0.0,0.02631578947368421,8,0.2056,0.3042,26524,0.028314514085650444,1.750853419303894,0.2698468863964081,0.2577206492424011,0.29701659083366394,y,2.0
1,0.0,0.02631578947368421,9,0.3042,0.40279999999999994,37799,-0.11316457390785217,1.2796097993850708,0.3341350555419922,0.33317288756370544,0.18776392936706543,y,2.0
1,0.0,0.02631578947368421,10,0.40279999999999994,0.5014,5347,-0.14996983110904694,0.6877857446670532,0.4413889944553375,0.44251367449760437,0.24405185878276825,y,2.0
1,0.0,0.02631578947368421,11,0.5014,0.6,96,0.05713457986712456,0.22105984389781952,0.5099123120307922,0.5054540634155273,0.26257193088531494,y,2.0
