total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
0,0.0,0.01,1,-0.57,-0.5186363636363636,709,0.010291834361851215,0.621044933795929,-0.5290284752845764,-0.5352481603622437,0.06198330968618393,x,1.8_2.0_2.2
0,0.0,0.01,2,-0.5186363636363636,-0.46727272727272723,1154,-0.15106526017189026,0.8917436599731445,-0.46368762850761414,-0.49294039607048035,0.26221391558647156,x,1.8_2.0_2.2
0,0.0,0.01,3,-0.46727272727272723,-0.4159090909090909,1561,-0.17326153814792633,0.8069357872009277,-0.4088938236236572,-0.44078952074050903,0.8010929822921753,x,1.8_2.0_2.2
0,0.0,0.01,4,-0.4159090909090909,-0.3645454545454545,77853,0.40469831228256226,7.713075637817383,-0.37855395674705505,-0.37802237272262573,0.09334363788366318,x,1.8_2.0_2.2
0,0.0,0.01,5,-0.3645454545454545,-0.3131818181818181,23821,0.17020636796951294,1.378182291984558,-0.32795146107673645,-0.34067612886428833,0.5376291275024414,x,1.8_2.0_2.2
0,0.0,0.01,6,-0.3131818181818181,-0.2618181818181818,20612,0.5633476972579956,2.1049606800079346,-0.2803802192211151,-0.2873970568180084,0.5697439908981323,x,1.8_2.0_2.2
0,0.0,0.01,7,-0.2618181818181818,-0.21045454545454545,22409,0.7058618664741516,2.769386053085327,-0.23116444051265717,-0.23589593172073364,0.7626436948776245,x,1.8_2.0_2.2
0,0.0,0.01,8,-0.21045454545454545,-0.15909090909090906,26071,0.5899125933647156,3.5500142574310303,-0.18657541275024414,-0.1840498298406601,0.7499111294746399,x,1.8_2.0_2.2
0,0.0,0.01,9,-0.15909090909090906,-0.10772727272727267,27428,0.8499501943588257,4.625064849853516,-0.1453312635421753,-0.1331644207239151,0.6274882555007935,x,1.8_2.0_2.2
0,0.0,0.01,10,-0.10772727272727267,-0.05636363636363628,30634,2.0718398094177246,7.765857219696045,-0.12074299156665802,-0.08200837671756744,0.4887419641017914,x,1.8_2.0_2.2
0,0.0,0.01,11,-0.05636363636363628,-0.0050000000000000044,45243,10.519278526306152,51.13787841796875,-0.09092367440462112,-0.027331899851560593,0.3620140552520752,x,1.8_2.0_2.2
