total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis
0,0.0,0.01,1,-0.57,-0.45699999999999996,790,0.25859373807907104,0.7170044183731079,-0.5023115873336792,-0.49695858359336853,0.03399274870753288,x
0,0.0,0.01,2,-0.45699999999999996,-0.344,6032,-0.4049379527568817,7.21089506149292,-0.37857210636138916,-0.37721338868141174,0.009274699725210667,x
0,0.0,0.01,3,-0.344,-0.23099999999999998,8495,-1.6091059446334839,3.7554664611816406,-0.2826901376247406,-0.28843769431114197,0.007787832524627447,x
0,0.0,0.01,4,-0.23099999999999998,-0.118,7989,-1.1285512447357178,6.4505767822265625,-0.1704508662223816,-0.1748005449771881,0.008061678148806095,x
0,0.0,0.01,5,-0.118,-0.0050000000000000044,8191,-1.1695698499679565,50.85553741455078,-0.056849949061870575,-0.06058529019355774,0.008693566545844078,x
0,0.0,0.01,7,0.095,0.19,7254,-2.011082887649536,11.267156600952148,0.1444641351699829,0.14264191687107086,0.007468921598047018,x
0,0.0,0.01,8,0.19,0.28500000000000003,7227,-1.9474842548370361,7.153341293334961,0.23619695007801056,0.23724600672721863,0.007807701826095581,x
0,0.0,0.01,9,0.28500000000000003,0.38,16444,-1.8319340944290161,6.766449451446533,0.35106396675109863,0.35413432121276855,0.0052588945254683495,x
0,0.0,0.01,10,0.38,0.475,4279,-1.8449188470840454,4.89957857131958,0.3952355980873108,0.39600977301597595,0.007530818693339825,x
0,0.0,0.01,11,0.475,0.57,729,0.170718714594841,1.3055634498596191,0.507452130317688,0.5082122087478638,0.028952233493328094,x
1,0.01,0.1109090909090909,1,-0.57,-0.45699999999999996,382,0.319347620010376,0.46833863854408264,-0.5072095394134521,-0.49723872542381287,0.06318940222263336,x
1,0.01,0.1109090909090909,2,-0.45699999999999996,-0.344,1068,-0.28609541058540344,5.443058490753174,-0.39930975437164307,-0.3915363550186157,0.029876073822379112,x
1,0.01,0.1109090909090909,3,-0.344,-0.23099999999999998,1248,-4.787619590759277,3.96614933013916,-0.2647553086280823,-0.29125627875328064,0.018878644332289696,x
1,0.01,0.1109090909090909,4,-0.23099999999999998,-0.118,1130,-7.634150981903076,9.012933731079102,-0.14708448946475983,-0.1746213287115097,0.020819777622818947,x
1,0.01,0.1109090909090909,5,-0.118,-0.0050000000000000044,1296,-24.665151596069336,72.95948028564453,-0.027455562725663185,-0.05708780512213707,0.02336369827389717,x
1,0.01,0.1109090909090909,7,0.095,0.19,1044,11.349770545959473,12.6981840133667,0.175373837351799,0.14217352867126465,0.01783449947834015,x
1,0.01,0.1109090909090909,8,0.19,0.28500000000000003,932,5.194247245788574,7.28887414932251,0.2582518756389618,0.23516665399074554,0.02253684215247631,x
1,0.01,0.1109090909090909,9,0.28500000000000003,0.38,1082,0.260101318359375,6.520974636077881,0.335692435503006,0.3379436433315277,0.021925702691078186,x
1,0.01,0.1109090909090909,10,0.38,0.475,746,-0.7736859321594238,5.384909629821777,0.4254187345504761,0.42335671186447144,0.026242511346936226,x
1,0.01,0.1109090909090909,11,0.475,0.57,560,-0.09017129242420197,1.3765047788619995,0.5093027949333191,0.5112740397453308,0.035189639776945114,x
2,0.1109090909090909,0.21181818181818182,1,-0.57,-0.45699999999999996,87,0.28040218353271484,0.19425559043884277,-0.5180510878562927,-0.4893922507762909,0.1996043622493744,x
2,0.1109090909090909,0.21181818181818182,2,-0.45699999999999996,-0.344,61,0.7862462997436523,1.0698479413986206,-0.48357364535331726,-0.4167185127735138,0.20403438806533813,x
2,0.1109090909090909,0.21181818181818182,8,0.19,0.28500000000000003,13,-3.4436585903167725,1.2453296184539795,0.15900619328022003,0.2783283293247223,0.12564526498317719,x
2,0.1109090909090909,0.21181818181818182,9,0.28500000000000003,0.38,9,-3.272188901901245,0.946865439414978,0.19195276498794556,0.3158458471298218,0.11901497840881348,x
2,0.1109090909090909,0.21181818181818182,10,0.38,0.475,16,-0.7491206526756287,0.4356227219104767,0.37358519434928894,0.4183298349380493,0.1352236568927765,x
2,0.1109090909090909,0.21181818181818182,11,0.475,0.57,40,-0.02948000282049179,1.0113332271575928,0.490231990814209,0.4985570013523102,0.1479468196630478,x
3,0.21181818181818182,0.31272727272727274,1,-0.57,-0.45699999999999996,40,0.24987562000751495,0.14697103202342987,-0.5250554084777832,-0.4921494126319885,0.25626370310783386,x
3,0.21181818181818182,0.31272727272727274,2,-0.45699999999999996,-0.344,29,0.9225272536277771,0.7206199169158936,-0.5094098448753357,-0.4190502166748047,0.25757530331611633,x
0,0.0,0.01,0,-inf,-0.52,194,0.67293381690979,1.0511677265167236,-0.5559278130531311,-0.555315375328064,0.03160788491368294,y
0,0.0,0.01,1,-0.52,-0.4146,266,1.5343403816223145,1.280739426612854,-0.4626026749610901,-0.4668912887573242,0.03257784992456436,y
0,0.0,0.01,2,-0.4146,-0.30920000000000003,2003,-4.133317947387695,4.500849723815918,-0.33872881531715393,-0.3488025963306427,0.010709153488278389,y
0,0.0,0.01,3,-0.30920000000000003,-0.20379999999999998,4141,-1.573232650756836,7.926030158996582,-0.2415696680545807,-0.24578271806240082,0.009122127667069435,y
0,0.0,0.01,4,-0.20379999999999998,-0.09839999999999999,5913,0.5521417260169983,13.007136344909668,-0.14633910357952118,-0.15044566988945007,0.010236547328531742,y
0,0.0,0.01,5,-0.09839999999999999,0.006999999999999999,5928,5.200826644897461,238.5382843017578,-0.04533902555704117,-0.04677062854170799,0.016099752858281136,y
0,0.0,0.01,7,0.10700000000000001,0.2056,6290,-5.16389274597168,12.94089412689209,0.14546328783035278,0.15700218081474304,0.02158304490149021,y
0,0.0,0.01,8,0.2056,0.3042,7576,-2.1989831924438477,6.786988735198975,0.25314274430274963,0.25985464453697205,0.019519058987498283,y
0,0.0,0.01,9,0.3042,0.40279999999999994,32334,-1.492526888847351,2.955789804458618,0.3288297653198242,0.3326528072357178,0.009088537655770779,y
0,0.0,0.01,10,0.40279999999999994,0.5014,4043,-0.31695833802223206,1.7453455924987793,0.4403632879257202,0.4435645043849945,0.027020033448934555,y
0,0.0,0.01,11,0.5014,0.6,226,-0.18138769268989563,0.8153932094573975,0.506678581237793,0.5082489848136902,0.010445027612149715,y
1,0.01,0.1109090909090909,0,-inf,-0.52,181,0.6240063905715942,1.063089370727539,-0.557414174079895,-0.5572379231452942,0.033189933747053146,y
1,0.01,0.1109090909090909,1,-0.52,-0.4146,78,0.16122549772262573,1.4644137620925903,-0.44853049516677856,-0.48033323884010315,0.09092425554990768,y
1,0.01,0.1109090909090909,2,-0.4146,-0.30920000000000003,439,-0.935327410697937,2.8760786056518555,-0.33852294087409973,-0.3441102206707001,0.023688118904829025,y
1,0.01,0.1109090909090909,3,-0.30920000000000003,-0.20379999999999998,1026,-1.941632628440857,5.777846336364746,-0.24351799488067627,-0.24638685584068298,0.01651817001402378,y
1,0.01,0.1109090909090909,4,-0.20379999999999998,-0.09839999999999999,1499,-4.590012550354004,18.849021911621094,-0.1329512894153595,-0.14832954108715057,0.019946223124861717,y
1,0.01,0.1109090909090909,5,-0.09839999999999999,0.006999999999999999,1665,-11.97907829284668,299.2582092285156,-0.040080372244119644,-0.04663167521357536,0.040112145245075226,y
1,0.01,0.1109090909090909,7,0.10700000000000001,0.2056,2017,1.2537747621536255,17.652210235595703,0.1333564817905426,0.1564568281173706,0.05295411869883537,y
1,0.01,0.1109090909090909,8,0.2056,0.3042,2203,1.1521650552749634,9.323467254638672,0.2444523721933365,0.2566532492637634,0.05107175186276436,y
1,0.01,0.1109090909090909,9,0.3042,0.40279999999999994,3956,-1.0417630672454834,5.1408491134643555,0.3339882493019104,0.3503159284591675,0.040571268647909164,y
1,0.01,0.1109090909090909,10,0.40279999999999994,0.5014,1902,-0.11396345496177673,2.0098183155059814,0.43721187114715576,0.44250422716140747,0.04927163943648338,y
1,0.01,0.1109090909090909,11,0.5014,0.6,130,-0.30156210064888,0.8508502840995789,0.5065596103668213,0.5090166330337524,0.011945540085434914,y
2,0.1109090909090909,0.21181818181818182,0,-inf,-0.52,14,0.07114805281162262,0.5372305512428284,-0.533441960811615,-0.5377088189125061,0.1354273557662964,y
2,0.1109090909090909,0.21181818181818182,1,-0.52,-0.4146,28,-0.6607984900474548,0.8422083854675293,-0.40911245346069336,-0.46860069036483765,0.1995343118906021,y
2,0.1109090909090909,0.21181818181818182,2,-0.4146,-0.30920000000000003,5,-0.32822006940841675,1.1316320896148682,-0.3784709572792053,-0.39820870757102966,0.1343752145767212,y
2,0.1109090909090909,0.21181818181818182,4,-0.20379999999999998,-0.09839999999999999,7,-26.851409912109375,16.322982788085938,0.3318308889865875,-0.10692770034074783,0.14687630534172058,y
2,0.1109090909090909,0.21181818181818182,5,-0.09839999999999999,0.006999999999999999,55,-34.8011589050293,193.75604248046875,0.36198925971984863,-0.04403289780020714,0.5164410471916199,y
2,0.1109090909090909,0.21181818181818182,7,0.10700000000000001,0.2056,71,1.3134366273880005,4.538524150848389,0.2816772758960724,0.1562463790178299,0.6990019083023071,y
2,0.1109090909090909,0.21181818181818182,8,0.2056,0.3042,124,0.5346193909645081,2.2352468967437744,0.31452545523643494,0.2591331899166107,0.49997392296791077,y
2,0.1109090909090909,0.21181818181818182,9,0.3042,0.40279999999999994,225,0.009013138711452484,1.3236165046691895,0.3499603271484375,0.35893863439559937,0.3370237946510315,y
2,0.1109090909090909,0.21181818181818182,10,0.40279999999999994,0.5014,175,-0.033766452223062515,1.3329020738601685,0.4003322124481201,0.4377862513065338,0.31682297587394714,y
3,0.21181818181818182,0.31272727272727274,1,-0.52,-0.4146,10,-0.6782249212265015,0.564516544342041,-0.3913789391517639,-0.46762603521347046,0.2473779171705246,y
3,0.21181818181818182,0.31272727272727274,5,-0.09839999999999999,0.006999999999999999,35,-17.9837589263916,112.4232406616211,0.39414286613464355,-0.0432184562087059,0.7249641418457031,y
3,0.21181818181818182,0.31272727272727274,7,0.10700000000000001,0.2056,52,1.0585601329803467,3.1098384857177734,0.2968508005142212,0.1539478451013565,0.8976332545280457,y
3,0.21181818181818182,0.31272727272727274,8,0.2056,0.3042,89,0.28645652532577515,1.5781289339065552,0.30360233783721924,0.2583446204662323,0.63341224193573,y
3,0.21181818181818182,0.31272727272727274,9,0.3042,0.40279999999999994,139,0.1605280339717865,1.1073024272918701,0.34854260087013245,0.3584195077419281,0.44890591502189636,y
3,0.21181818181818182,0.31272727272727274,10,0.40279999999999994,0.5014,93,-0.3131508231163025,1.0469729900360107,0.3623964190483093,0.4320833086967468,0.46656763553619385,y
4,0.31272727272727274,0.41363636363636364,5,-0.09839999999999999,0.006999999999999999,25,-17.494386672973633,75.36577606201172,0.4159626364707947,-0.040056899189949036,0.9095982909202576,y
4,0.31272727272727274,0.41363636363636364,7,0.10700000000000001,0.2056,42,0.9513757228851318,2.074988603591919,0.30364447832107544,0.15630948543548584,1.0492199659347534,y
4,0.31272727272727274,0.41363636363636364,8,0.2056,0.3042,70,0.1723415106534958,1.4020241498947144,0.2945374846458435,0.25586339831352234,0.7320231795310974,y
4,0.31272727272727274,0.41363636363636364,9,0.3042,0.40279999999999994,95,0.01516804564744234,1.0727206468582153,0.3271314799785614,0.3580660820007324,0.535902738571167,y
4,0.31272727272727274,0.41363636363636364,10,0.40279999999999994,0.5014,64,-0.30806151032447815,0.9136243462562561,0.3570903539657593,0.4290476441383362,0.5596557855606079,y
5,0.41363636363636364,0.5145454545454545,5,-0.09839999999999999,0.006999999999999999,17,-13.28728199005127,48.323875427246094,0.4409843385219574,-0.036223992705345154,1.1611751317977905,y
5,0.41363636363636364,0.5145454545454545,7,0.10700000000000001,0.2056,37,0.8364248871803284,1.909093976020813,0.30200377106666565,0.15526114404201508,1.139058232307434,y
5,0.41363636363636364,0.5145454545454545,8,0.2056,0.3042,60,0.2990224063396454,1.3078099489212036,0.30963805317878723,0.25616228580474854,0.7932975888252258,y
5,0.41363636363636364,0.5145454545454545,9,0.3042,0.40279999999999994,60,-0.18436749279499054,1.005018949508667,0.29589349031448364,0.3596392273902893,0.6399805545806885,y
5,0.41363636363636364,0.5145454545454545,10,0.40279999999999994,0.5014,43,-0.3022325038909912,0.8609858751296997,0.35026466846466064,0.42736533284187317,0.6550700068473816,y
6,0.5145454545454545,0.6154545454545455,5,-0.09839999999999999,0.006999999999999999,13,-15.634017944335938,55.09259796142578,0.507622480392456,-0.02664666622877121,1.3714607954025269,y
6,0.5145454545454545,0.6154545454545455,7,0.10700000000000001,0.2056,33,0.7698079943656921,1.5725691318511963,0.30104929208755493,0.1559690684080124,1.2201439142227173,y
6,0.5145454545454545,0.6154545454545455,8,0.2056,0.3042,44,0.37423545122146606,1.1659852266311646,0.3203992247581482,0.2508319616317749,0.9127855896949768,y
6,0.5145454545454545,0.6154545454545455,9,0.3042,0.40279999999999994,43,-0.1745692938566208,0.9025098085403442,0.2956896126270294,0.36022093892097473,0.713289201259613,y
6,0.5145454545454545,0.6154545454545455,10,0.40279999999999994,0.5014,29,-0.10939162969589233,0.7544976472854614,0.3819407820701599,0.425258070230484,0.7513372898101807,y
7,0.6154545454545455,0.7163636363636363,5,-0.09839999999999999,0.006999999999999999,12,-13.96540355682373,56.94083786010742,0.5068566799163818,-0.026246091350913048,1.4356309175491333,y
7,0.6154545454545455,0.7163636363636363,7,0.10700000000000001,0.2056,31,0.7698079943656921,1.529194712638855,0.30222153663635254,0.15396517515182495,1.2598315477371216,y
7,0.6154545454545455,0.7163636363636363,8,0.2056,0.3042,36,0.3502004146575928,1.0157058238983154,0.3223349452018738,0.25005173683166504,0.9910977482795715,y
7,0.6154545454545455,0.7163636363636363,9,0.3042,0.40279999999999994,24,-0.3578941524028778,0.7913792133331299,0.2556016147136688,0.3642705976963043,0.8415128588676453,y
7,0.6154545454545455,0.7163636363636363,10,0.40279999999999994,0.5014,18,0.20804230868816376,0.2709978222846985,0.4767439067363739,0.4220300614833832,0.8615010380744934,y
8,0.7163636363636363,0.8172727272727273,5,-0.09839999999999999,0.006999999999999999,11,-12.121429443359375,59.3560676574707,0.5086081624031067,-0.024407343938946724,1.5023959875106812,y
8,0.7163636363636363,0.8172727272727273,7,0.10700000000000001,0.2056,28,0.6631537675857544,1.4403636455535889,0.2981840968132019,0.15454994142055511,1.3208444118499756,y
8,0.7163636363636363,0.8172727272727273,8,0.2056,0.3042,27,0.389096200466156,0.9278526306152344,0.3324715793132782,0.24611131846904755,1.0979564189910889,y
8,0.7163636363636363,0.8172727272727273,9,0.3042,0.40279999999999994,19,-0.4269126057624817,0.7677844762802124,0.2340850532054901,0.35898613929748535,0.893020510673523,y
8,0.7163636363636363,0.8172727272727273,10,0.40279999999999994,0.5014,13,0.19822067022323608,0.3089355528354645,0.46732985973358154,0.41873031854629517,0.9290198087692261,y
9,0.8172727272727273,0.9181818181818182,5,-0.09839999999999999,0.006999999999999999,10,-8.165255546569824,55.07504653930664,0.5079330205917358,-0.02606908418238163,1.578827977180481,y
9,0.8172727272727273,0.9181818181818182,7,0.10700000000000001,0.2056,23,0.37145179510116577,1.19473397731781,0.2775175869464874,0.15457557141780853,1.4412071704864502,y
9,0.8172727272727273,0.9181818181818182,8,0.2056,0.3042,18,0.5470375418663025,0.7343553304672241,0.3757210969924927,0.24382741749286652,1.2697867155075073,y
9,0.8172727272727273,0.9181818181818182,9,0.3042,0.40279999999999994,11,-0.44606345891952515,0.5494464039802551,0.21644358336925507,0.36164867877960205,0.9943544268608093,y
9,0.8172727272727273,0.9181818181818182,10,0.40279999999999994,0.5014,10,0.19008448719978333,0.33885475993156433,0.4568837583065033,0.41892319917678833,0.9779030084609985,y
10,0.9181818181818182,1.019090909090909,5,-0.09839999999999999,0.006999999999999999,8,-10.29023551940918,19.031517028808594,0.5130521059036255,-0.03023320622742176,1.7574944496154785,y
10,0.9181818181818182,1.019090909090909,7,0.10700000000000001,0.2056,18,0.29103946685791016,0.9532528519630432,0.2668083608150482,0.15198050439357758,1.6035202741622925,y
10,0.9181818181818182,1.019090909090909,8,0.2056,0.3042,16,0.45101305842399597,0.7254202365875244,0.3626037836074829,0.24511846899986267,1.3193490505218506,y
10,0.9181818181818182,1.019090909090909,9,0.3042,0.40279999999999994,9,-0.4608527421951294,0.5208054780960083,0.20058661699295044,0.36062848567962646,1.0193849802017212,y
10,0.9181818181818182,1.019090909090909,10,0.40279999999999994,0.5014,6,0.00509122246876359,0.41730961203575134,0.42884719371795654,0.4160929024219513,1.0529364347457886,y
11,1.019090909090909,1.1199999999999999,5,-0.09839999999999999,0.006999999999999999,7,-10.38145637512207,20.34391212463379,0.5131292939186096,-0.025286437943577766,1.8768080472946167,y
11,1.019090909090909,1.1199999999999999,7,0.10700000000000001,0.2056,13,0.7892383337020874,0.8137079477310181,0.3577357828617096,0.15385125577449799,1.843678593635559,y
11,1.019090909090909,1.1199999999999999,8,0.2056,0.3042,13,0.43069949746131897,0.6480348110198975,0.3664674162864685,0.24509523808956146,1.3983451128005981,y
