total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
0,0.0,0.01,1,-0.57,-0.45699999999999996,576,-0.039610158652067184,0.30108022689819336,-0.5042154788970947,-0.5065033435821533,0.17122425138950348,x,2.1
0,0.0,0.01,2,-0.45699999999999996,-0.344,7759,0.08766861259937286,0.39061862230300903,-0.3674781918525696,-0.3668118119239807,0.5705817341804504,x,2.1
0,0.0,0.01,3,-0.344,-0.23099999999999998,21100,0.33705952763557434,1.1799516677856445,-0.3191547989845276,-0.28741395473480225,0.9685782194137573,x,2.1
0,0.0,0.01,4,-0.23099999999999998,-0.118,21318,0.962812066078186,2.69549560546875,-0.21635493636131287,-0.17323936522006989,0.6610687971115112,x,2.1
0,0.0,0.01,5,-0.118,-0.0050000000000000044,35833,16.19253921508789,58.58029556274414,-0.16085505485534668,-0.04705105721950531,0.39241352677345276,x,2.1
0,0.0,0.01,7,0.095,0.19,14099,1.5903266668319702,4.227155685424805,0.23569689691066742,0.1395786702632904,0.6681006550788879,x,2.1
0,0.0,0.01,8,0.19,0.28500000000000003,8686,-0.14068734645843506,1.1755512952804565,0.23949244618415833,0.23520340025424957,0.9223799109458923,x,2.1
0,0.0,0.01,9,0.28500000000000003,0.38,7405,-0.20353084802627563,0.7863344550132751,0.3162255883216858,0.32614922523498535,0.21303097903728485,x,2.1
0,0.0,0.01,10,0.38,0.475,730,0.20878300070762634,0.726999044418335,0.4275103807449341,0.4196165204048157,0.24311473965644836,x,2.1
0,0.0,0.01,11,0.475,0.57,318,0.054930828511714935,0.15772658586502075,0.5156007409095764,0.5097984671592712,0.34444162249565125,x,2.1
1,0.01,0.27263157894736845,1,-0.57,-0.45699999999999996,576,-0.039610158652067184,0.30108022689819336,-0.5042154788970947,-0.5065033435821533,0.17122425138950348,x,2.1
1,0.01,0.27263157894736845,2,-0.45699999999999996,-0.344,7759,0.08766861259937286,0.39061862230300903,-0.3674781918525696,-0.3668118119239807,0.5705817341804504,x,2.1
1,0.01,0.27263157894736845,3,-0.344,-0.23099999999999998,21100,0.33705952763557434,1.1799516677856445,-0.3191547989845276,-0.28741395473480225,0.9685782194137573,x,2.1
1,0.01,0.27263157894736845,4,-0.23099999999999998,-0.118,21318,0.962812066078186,2.69549560546875,-0.21635493636131287,-0.17323936522006989,0.6610687971115112,x,2.1
1,0.01,0.27263157894736845,5,-0.118,-0.0050000000000000044,35833,16.19253921508789,58.58029556274414,-0.16085505485534668,-0.04705105721950531,0.39241352677345276,x,2.1
1,0.01,0.27263157894736845,7,0.095,0.19,14099,1.5903266668319702,4.227155685424805,0.23569689691066742,0.1395786702632904,0.6681006550788879,x,2.1
1,0.01,0.27263157894736845,8,0.19,0.28500000000000003,8686,-0.14068734645843506,1.1755512952804565,0.23949244618415833,0.23520340025424957,0.9223799109458923,x,2.1
1,0.01,0.27263157894736845,9,0.28500000000000003,0.38,7405,-0.20353084802627563,0.7863344550132751,0.3162255883216858,0.32614922523498535,0.21303097903728485,x,2.1
1,0.01,0.27263157894736845,10,0.38,0.475,730,0.20878300070762634,0.726999044418335,0.4275103807449341,0.4196165204048157,0.24311473965644836,x,2.1
1,0.01,0.27263157894736845,11,0.475,0.57,318,0.054930828511714935,0.15772658586502075,0.5156007409095764,0.5097984671592712,0.34444162249565125,x,2.1
2,0.27263157894736845,0.5352631578947369,1,-0.57,-0.45699999999999996,11,0.06462734192609787,0.07105018943548203,-0.5609232187271118,-0.5018535852432251,3.654568672180176,x,2.1
2,0.27263157894736845,0.5352631578947369,2,-0.45699999999999996,-0.344,3397,0.0015981545438989997,0.13508960604667664,-0.354284405708313,-0.35948166251182556,1.1417272090911865,x,2.1
2,0.27263157894736845,0.5352631578947369,3,-0.344,-0.23099999999999998,13857,0.2386118769645691,0.5178187489509583,-0.32858866453170776,-0.28728097677230835,1.426186442375183,x,2.1
2,0.27263157894736845,0.5352631578947369,4,-0.23099999999999998,-0.118,13293,0.7820156216621399,1.7790688276290894,-0.2381717562675476,-0.17436832189559937,1.002530813217163,x,2.1
2,0.27263157894736845,0.5352631578947369,5,-0.118,-0.0050000000000000044,18008,10.30357837677002,42.32640075683594,-0.1828998476266861,-0.051593340933322906,0.6175665855407715,x,2.1
2,0.27263157894736845,0.5352631578947369,7,0.095,0.19,8391,2.877408742904663,3.551004409790039,0.2933768332004547,0.1392565220594406,1.0608867406845093,x,2.1
2,0.27263157894736845,0.5352631578947369,8,0.19,0.28500000000000003,3396,-0.09562992304563522,0.5366891622543335,0.25234076380729675,0.23180001974105835,2.2341110706329346,x,2.1
2,0.27263157894736845,0.5352631578947369,9,0.28500000000000003,0.38,1014,-0.3310488164424896,0.2873590886592865,0.2758287787437439,0.31749477982521057,1.0255215167999268,x,2.1
2,0.27263157894736845,0.5352631578947369,10,0.38,0.475,117,0.08386672288179398,0.06669862568378448,0.46513065695762634,0.4309113919734955,0.9252232313156128,x,2.1
2,0.27263157894736845,0.5352631578947369,11,0.475,0.57,91,0.019962286576628685,0.0680508092045784,0.5302782654762268,0.5233364701271057,0.9057233333587646,x,2.1
3,0.5352631578947369,0.7978947368421053,1,-0.57,-0.45699999999999996,8,0.029195746406912804,0.00802574958652258,-0.5588429570198059,-0.489115834236145,4.910930633544922,x,2.1
3,0.5352631578947369,0.7978947368421053,2,-0.45699999999999996,-0.344,2378,-0.024114444851875305,0.10843226313591003,-0.34561219811439514,-0.3573679029941559,1.4692606925964355,x,2.1
3,0.5352631578947369,0.7978947368421053,3,-0.344,-0.23099999999999998,10240,0.07832670211791992,0.2526237368583679,-0.3160778880119324,-0.2918843626976013,1.7943708896636963,x,2.1
