total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
0,0.0,0.01,1,-0.57,-0.45699999999999996,6,0.034277498722076416,0.001751445117406547,-0.5547511577606201,-0.4714430272579193,5.164047718048096,x,2.2
0,0.0,0.01,2,-0.45699999999999996,-0.344,690,0.03454011306166649,0.04670759662985802,-0.3856624960899353,-0.3662186861038208,2.000201940536499,x,2.2
0,0.0,0.01,3,-0.344,-0.23099999999999998,2359,0.15257009863853455,0.3074721097946167,-0.32978764176368713,-0.281881183385849,2.444214344024658,x,2.2
0,0.0,0.01,4,-0.23099999999999998,-0.118,6432,0.3976987302303314,1.1605461835861206,-0.21029974520206451,-0.16677066683769226,1.2195264101028442,x,2.2
0,0.0,0.01,5,-0.118,-0.0050000000000000044,30897,19.35822296142578,52.52204132080078,-0.1935303658246994,-0.04003142938017845,0.5233089923858643,x,2.2
0,0.0,0.01,7,0.095,0.19,9550,0.7880477905273438,1.9954246282577515,0.18391627073287964,0.13911853730678558,0.7614132165908813,x,2.2
0,0.0,0.01,8,0.19,0.28500000000000003,3309,0.19410330057144165,0.46584197878837585,0.29027456045150757,0.23355868458747864,2.130950450897217,x,2.2
0,0.0,0.01,9,0.28500000000000003,0.38,1485,0.0878651812672615,0.13887834548950195,0.37230080366134644,0.32406848669052124,2.6044442653656006,x,2.2
0,0.0,0.01,10,0.38,0.475,201,0.040404897183179855,0.00685256440192461,0.4922456443309784,0.4230276048183441,4.334309101104736,x,2.2
0,0.0,0.01,11,0.475,0.57,35,0.017877278849482536,0.006115025840699673,0.5229738354682922,0.4916652739048004,3.6448819637298584,x,2.2
1,0.01,0.27263157894736845,1,-0.57,-0.45699999999999996,6,0.034277498722076416,0.001751445117406547,-0.5547511577606201,-0.4714430272579193,5.164047718048096,x,2.2
