total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis
0,0.00047084924881346524,0.0022961373906582594,3,-0.46999999999999986,-0.4199999999999998,20,-15.292874336242676,17.525829315185547,-0.42338547110557556,-0.43761807680130005,0.0019261203706264496,x
0,0.00047084924881346524,0.0022961373906582594,4,-0.4199999999999998,-0.3699999999999998,682327,0.27924713492393494,1.3990466594696045,-0.383299857378006,-0.38305601477622986,0.0022315443493425846,x
0,0.00047084924881346524,0.0022961373906582594,5,-0.3699999999999998,-0.31999999999999973,6,6.060321807861328,0.9959208369255066,-0.37472161650657654,-0.3696957528591156,0.002243439666926861,x
0,0.00047084924881346524,0.0022961373906582594,6,-0.31999999999999973,-0.2699999999999997,29811,-0.811035692691803,1.6085505485534668,-0.2931630611419678,-0.29371485114097595,0.002249619225040078,x
0,0.00047084924881346524,0.0022961373906582594,7,-0.2699999999999997,-0.21999999999999964,93823,-1.7704964876174927,1.8637603521347046,-0.26276543736457825,-0.26378729939460754,0.0021932257805019617,x
0,0.00047084924881346524,0.0022961373906582594,12,-0.019999999999999463,0.030000000000000582,5369944,-218.8767852783203,722.7457885742188,0.0007381182513199747,0.00011642667232081294,0.0009857689728960395,x
0,0.00047084924881346524,0.0022961373906582594,13,0.030000000000000582,0.08000000000000063,2925,21.388797760009766,24.322811126708984,0.03786816820502281,0.036214593797922134,0.0022270160261541605,x
0,0.00047084924881346524,0.0022961373906582594,14,0.08000000000000063,0.13000000000000067,6,6.864193439483643,2.310919761657715,0.10255792737007141,0.10096913576126099,0.002283470705151558,x
0,0.00047084924881346524,0.0022961373906582594,17,0.23000000000000076,0.2800000000000008,25122,3.369504928588867,2.146930456161499,0.2801339328289032,0.2781931161880493,0.0021048083435744047,x
0,0.00047084924881346524,0.0022961373906582594,18,0.2800000000000008,0.33000000000000085,17512232,2.1684553623199463,1.3764249086380005,0.3286714553833008,0.327284038066864,0.001965051982551813,x
0,0.00047084924881346524,0.0022961373906582594,19,0.33000000000000085,0.3800000000000009,353646,-1.161096453666687,1.5984737873077393,0.344430536031723,0.34544938802719116,0.0020879199728369713,x
0,0.00047084924881346524,0.0022961373906582594,20,0.3800000000000009,0.43000000000000094,6877,-3.355077028274536,1.4806663990020752,0.37984156608581543,0.3827657699584961,0.0022607631981372833,x
1,0.0022961373906582594,0.0031652776524424553,3,-0.46999999999999986,-0.4199999999999998,41,-9.12134075164795,7.435709476470947,-0.4220498204231262,-0.4333813488483429,0.00282035069540143,x
1,0.0022961373906582594,0.0031652776524424553,4,-0.4199999999999998,-0.3699999999999998,6147071,0.38674551248550415,1.5764613151550293,-0.37873461842536926,-0.3783365786075592,0.002626923145726323,x
1,0.0022961373906582594,0.0031652776524424553,5,-0.3699999999999998,-0.31999999999999973,68091,-1.7356511354446411,2.270456552505493,-0.36409324407577515,-0.3658636808395386,0.0030313655734062195,x
1,0.0022961373906582594,0.0031652776524424553,6,-0.31999999999999973,-0.2699999999999997,1564797,-0.16562779247760773,2.0484371185302734,-0.28451672196388245,-0.2846737205982208,0.0027601723559200764,x
1,0.0022961373906582594,0.0031652776524424553,7,-0.2699999999999997,-0.21999999999999964,2715757,-0.4041476845741272,1.9824466705322266,-0.26392316818237305,-0.26422417163848877,0.0027977514546364546,x
1,0.0022961373906582594,0.0031652776524424553,8,-0.21999999999999964,-0.1699999999999996,10,0.8140497803688049,3.841029405593872,-0.21638748049736023,-0.2155829668045044,0.003140779910609126,x
1,0.0022961373906582594,0.0031652776524424553,11,-0.06999999999999951,-0.019999999999999463,279,8.257705688476562,27.974519729614258,-0.02839764766395092,-0.027619672939181328,0.003089612117037177,x
1,0.0022961373906582594,0.0031652776524424553,12,-0.019999999999999463,0.030000000000000582,1040310,42.83495330810547,456.0296325683594,0.012342394329607487,0.011092009954154491,0.0028003572952002287,x
1,0.0022961373906582594,0.0031652776524424553,13,0.030000000000000582,0.08000000000000063,896290,11.229649543762207,17.993371963500977,0.05115726962685585,0.04960654303431511,0.002928727073594928,x
1,0.0022961373906582594,0.0031652776524424553,14,0.08000000000000063,0.13000000000000067,283883,5.390410900115967,7.572154521942139,0.10463044047355652,0.1029815748333931,0.0029836168978363276,x
1,0.0022961373906582594,0.0031652776524424553,15,0.13000000000000067,0.18000000000000071,181463,4.805601596832275,4.467047691345215,0.15517231822013855,0.1529770791530609,0.0030216709710657597,x
1,0.0022961373906582594,0.0031652776524424553,16,0.18000000000000071,0.23000000000000076,63809,4.4293036460876465,3.958742618560791,0.20145471394062042,0.19874387979507446,0.003088572295382619,x
1,0.0022961373906582594,0.0031652776524424553,17,0.23000000000000076,0.2800000000000008,387156,2.427419424057007,2.345639705657959,0.27036452293395996,0.2684938311576843,0.002901823725551367,x
1,0.0022961373906582594,0.0031652776524424553,18,0.2800000000000008,0.33000000000000085,3200585,1.8148163557052612,2.0888257026672363,0.3224341869354248,0.32101619243621826,0.0026761421468108892,x
1,0.0022961373906582594,0.0031652776524424553,19,0.33000000000000085,0.3800000000000009,5597451,-2.5330588817596436,1.8457146883010864,0.36868563294410706,0.37124305963516235,0.0027377628721296787,x
1,0.0022961373906582594,0.0031652776524424553,20,0.3800000000000009,0.43000000000000094,1929748,-2.474351644515991,1.3938374519348145,0.3831646144390106,0.38572219014167786,0.002677811775356531,x
2,0.0031652776524424553,0.003955900203436613,3,-0.46999999999999986,-0.4199999999999998,179,-1.2729088068008423,5.453283786773682,-0.4261569678783417,-0.4293757677078247,0.003771544201299548,x
2,0.0031652776524424553,0.003955900203436613,4,-0.4199999999999998,-0.3699999999999998,1378585,-0.09936116635799408,2.7860543727874756,-0.37960106134414673,-0.3797682821750641,0.0035281891468912363,x
2,0.0031652776524424553,0.003955900203436613,5,-0.3699999999999998,-0.31999999999999973,588949,-0.8899352550506592,2.312993049621582,-0.35951903462409973,-0.36060699820518494,0.003631185507401824,x
2,0.0031652776524424553,0.003955900203436613,6,-0.31999999999999973,-0.2699999999999997,899898,0.45421019196510315,2.4030489921569824,-0.2828834354877472,-0.28250184655189514,0.003487059148028493,x
2,0.0031652776524424553,0.003955900203436613,7,-0.2699999999999997,-0.21999999999999964,1518316,-0.1490868628025055,2.761767625808716,-0.2585128843784332,-0.25865989923477173,0.0035160286352038383,x
2,0.0031652776524424553,0.003955900203436613,8,-0.21999999999999964,-0.1699999999999996,104727,-0.10428186506032944,4.008657932281494,-0.20564748346805573,-0.20573073625564575,0.0038052904419600964,x
2,0.0031652776524424553,0.003955900203436613,9,-0.1699999999999996,-0.11999999999999955,50613,-1.9922429323196411,6.105928421020508,-0.14158619940280914,-0.14273320138454437,0.00385170872323215,x
2,0.0031652776524424553,0.003955900203436613,10,-0.11999999999999955,-0.06999999999999951,103349,-0.7257402539253235,8.264554977416992,-0.09144631028175354,-0.09176161885261536,0.0038444884121418,x
2,0.0031652776524424553,0.003955900203436613,11,-0.06999999999999951,-0.019999999999999463,211014,-0.5554883480072021,17.57546043395996,-0.0425572507083416,-0.04264109209179878,0.0037832863163203,x
2,0.0031652776524424553,0.003955900203436613,12,-0.019999999999999463,0.030000000000000582,1450166,23.511648178100586,296.545166015625,0.015110930427908897,0.013835799880325794,0.003573713591322303,x
2,0.0031652776524424553,0.003955900203436613,13,0.030000000000000582,0.08000000000000063,2313323,7.567171096801758,15.660775184631348,0.05742263048887253,0.05599001422524452,0.0035660560242831707,x
2,0.0031652776524424553,0.003955900203436613,14,0.08000000000000063,0.13000000000000067,2022063,3.843597173690796,7.5897674560546875,0.10531006753444672,0.10389304906129837,0.003642111085355282,x
2,0.0031652776524424553,0.003955900203436613,15,0.13000000000000067,0.18000000000000071,1792711,3.7710764408111572,4.980811595916748,0.15711617469787598,0.15503790974617004,0.0036520359572023153,x
2,0.0031652776524424553,0.003955900203436613,16,0.18000000000000071,0.23000000000000076,1701738,3.042977809906006,3.6949431896209717,0.2063177525997162,0.20412378013134003,0.0036415490321815014,x
2,0.0031652776524424553,0.003955900203436613,17,0.23000000000000076,0.2800000000000008,2140142,1.8809045553207397,2.6917710304260254,0.2608028054237366,0.25908583402633667,0.003633761778473854,x
2,0.0031652776524424553,0.003955900203436613,18,0.2800000000000008,0.33000000000000085,5321849,0.04902111738920212,2.701357364654541,0.31064894795417786,0.3106760084629059,0.003591427579522133,x
2,0.0031652776524424553,0.003955900203436613,19,0.33000000000000085,0.3800000000000009,2340724,-1.749466896057129,2.342329263687134,0.35296469926834106,0.3551120460033417,0.003523522987961769,x
2,0.0031652776524424553,0.003955900203436613,20,0.3800000000000009,0.43000000000000094,138385,-1.4596279859542847,2.524066209793091,0.38477060198783875,0.3869364559650421,0.003542982041835785,x
3,0.003955900203436613,0.004567816853523254,2,-0.5199999999999999,-0.46999999999999986,411,2.2177860736846924,1.478263020515442,-0.48501765727996826,-0.48057952523231506,0.00443257624283433,x
3,0.003955900203436613,0.004567816853523254,3,-0.46999999999999986,-0.4199999999999998,4073,1.0119566917419434,1.9489911794662476,-0.4376222789287567,-0.43586671352386475,0.004371528048068285,x
3,0.003955900203436613,0.004567816853523254,4,-0.4199999999999998,-0.3699999999999998,783900,-0.40752673149108887,3.378150701522827,-0.3812091648578644,-0.381900429725647,0.0042513213120400906,x
3,0.003955900203436613,0.004567816853523254,5,-0.3699999999999998,-0.31999999999999973,1264000,-0.4309242069721222,2.259974956512451,-0.3487759232521057,-0.34941133856773376,0.00429596658796072,x
3,0.003955900203436613,0.004567816853523254,6,-0.31999999999999973,-0.2699999999999997,764561,0.14803752303123474,2.4784488677978516,-0.29207003116607666,-0.29192331433296204,0.004312736913561821,x
3,0.003955900203436613,0.004567816853523254,7,-0.2699999999999997,-0.21999999999999964,1081802,-0.3131282925605774,3.146122455596924,-0.24898363649845123,-0.2493165284395218,0.004283216316252947,x
3,0.003955900203436613,0.004567816853523254,8,-0.21999999999999964,-0.1699999999999996,687788,-0.2528120279312134,3.694331645965576,-0.19771531224250793,-0.19794961810112,0.0043171122670173645,x
3,0.003955900203436613,0.004567816853523254,9,-0.1699999999999996,-0.11999999999999955,523583,-1.2993462085723877,4.9797492027282715,-0.143514022231102,-0.14429980516433716,0.004308362957090139,x
3,0.003955900203436613,0.004567816853523254,10,-0.11999999999999955,-0.06999999999999951,589679,-2.744924783706665,7.636468887329102,-0.09409379214048386,-0.09511079639196396,0.004281405359506607,x
3,0.003955900203436613,0.004567816853523254,11,-0.06999999999999951,-0.019999999999999463,640034,-3.369351863861084,18.756549835205078,-0.0435788556933403,-0.04410174489021301,0.0042777350172400475,x
3,0.003955900203436613,0.004567816853523254,12,-0.019999999999999463,0.030000000000000582,1254608,6.666404724121094,265.4974670410156,0.0105565981939435,0.0099490350112319,0.004258519969880581,x
3,0.003955900203436613,0.004567816853523254,13,0.030000000000000582,0.08000000000000063,1730429,2.662494659423828,16.56668472290039,0.05657908692955971,0.05599639192223549,0.004255697131156921,x
3,0.003955900203436613,0.004567816853523254,14,0.08000000000000063,0.13000000000000067,2183474,1.795995831489563,8.225641250610352,0.10614737123250961,0.10537665337324142,0.004252422135323286,x
3,0.003955900203436613,0.004567816853523254,15,0.13000000000000067,0.18000000000000071,2212181,1.420531153678894,5.7610578536987305,0.1557244509458542,0.15487349033355713,0.004255213774740696,x
